1.0000	-1.0032	0.9709	nan	nan	nan	nan	-1.1005	-0.4315	nan	2.8588	-0.3920	-0.3058	0.6642	0.1000	nan	-0.6754	-0.4201	0.9246	-0.1344	0.0379	-0.5275	nan	0.4062	0.1056	nan	nan	0.0000	0.0000	0.0000	1.6816	nan	nan	nan	0.1416	nan	-0.6291	nan	nan	-0.9369
-1.0032	1.0000	-0.0675	nan	nan	nan	nan	0.9425	0.5001	nan	-2.0387	0.5299	0.3943	-0.6296	0.2500	nan	0.6535	0.5456	-1.1964	0.0273	-0.2165	0.2485	nan	-0.5277	0.0063	nan	nan	-0.0000	-0.0000	-0.0000	-1.7014	nan	nan	nan	-0.4411	nan	0.7773	nan	nan	0.9201
0.9709	-0.0675	1.0000	nan	nan	nan	nan	5.1137	-6.1873	nan	18.6340	-10.5113	-4.5328	8.3275	-6.3800	nan	-12.2026	-1.0616	17.2967	-7.5828	-3.8256	3.3714	nan	1.6464	6.1260	nan	nan	0.0000	0.0000	0.0000	36.8882	nan	nan	nan	-41.2548	nan	-0.5556	nan	nan	-15.7146
nan	nan	nan	-1.0000	1.5975	1.4164	-0.4421	nan	nan	0.7607	nan	nan	nan	nan	nan	-1.8113	nan	nan	nan	nan	nan	nan	1.5494	nan	nan	-0.0164	1.6372	nan	nan	nan	nan	2.0863	-1.5857	-0.0223	nan	-1.7439	nan	2.0050	-2.4631	nan
nan	nan	nan	1.5975	-1.0000	-1.1129	-0.3404	nan	nan	-0.0125	nan	nan	nan	nan	nan	0.9386	nan	nan	nan	nan	nan	nan	-0.4535	nan	nan	-1.2536	-1.7338	nan	nan	nan	nan	-2.3412	1.3757	1.0489	nan	0.7870	nan	-1.4779	0.0561	nan
nan	nan	nan	1.4164	-1.1129	-1.0000	0.7522	nan	nan	-0.8434	nan	nan	nan	nan	nan	1.1934	nan	nan	nan	nan	nan	nan	-1.1323	nan	nan	-0.1156	-1.0524	nan	nan	nan	nan	-2.0229	0.9066	0.0549	nan	1.2219	nan	-1.2230	1.7044	nan
nan	nan	nan	-0.4421	-0.3404	0.7522	-1.0000	nan	nan	2.1320	nan	nan	nan	nan	nan	-0.8833	nan	nan	nan	nan	nan	nan	2.0546	nan	nan	-2.6390	-0.5749	nan	nan	nan	nan	-0.0682	0.6844	2.2812	nan	-1.2405	nan	0.3846	-4.2674	nan
-1.1005	0.9425	5.1137	nan	nan	nan	nan	1.0000	0.9694	nan	0.4157	0.4766	-0.0118	-0.2468	2.3000	nan	0.9276	0.6288	-1.5635	0.4606	-0.0841	-1.7635	nan	-0.4392	-0.3258	nan	nan	-0.0000	-0.0000	-0.0000	-2.7189	nan	nan	nan	0.0710	nan	1.3048	nan	nan	1.0162
-0.4315	0.5001	-6.1873	nan	nan	nan	nan	0.9694	1.0000	nan	-5.7200	-0.4731	-0.1400	-0.6367	-1.6158	nan	0.4202	-0.1757	0.1079	0.1772	0.2582	0.7798	nan	0.0772	-0.2234	nan	nan	0.0000	0.0000	0.0000	-0.4411	nan	nan	nan	-0.1388	nan	-0.1505	nan	nan	0.8078
nan	nan	nan	0.7607	-0.0125	-0.8434	2.1320	nan	nan	-1.0000	nan	nan	nan	nan	nan	1.1058	nan	nan	nan	nan	nan	nan	-1.5524	nan	nan	2.4993	0.0199	nan	nan	nan	nan	-1.5671	-0.0607	-2.1184	nan	1.5418	nan	-0.4592	3.1879	nan
2.8588	-2.0387	18.6340	nan	nan	nan	nan	0.4157	-5.7200	nan	1.0000	-0.4141	-2.0658	1.8517	-2.4396	nan	-2.0794	-2.8649	3.6140	-0.5812	0.6417	9.5842	nan	0.2596	0.5426	nan	nan	0.0000	0.0000	0.0000	4.9849	nan	nan	nan	7.3146	nan	-3.2773	nan	nan	-2.5523
-0.3920	0.5299	-10.5113	nan	nan	nan	nan	0.4766	-0.4731	nan	-0.4141	1.0000	0.5657	-0.8505	-2.2166	nan	0.1338	0.2867	0.4987	0.0442	0.3792	1.4228	nan	-0.0587	-0.1207	nan	nan	0.0000	0.0000	0.0000	-0.6423	nan	nan	nan	-0.0672	nan	-0.2845	nan	nan	-0.0490
-0.3058	0.3943	-4.5328	nan	nan	nan	nan	-0.0118	-0.1400	nan	-2.0658	0.5657	1.0000	-0.2962	-1.6212	nan	-0.1678	0.2103	-0.3389	-0.8158	-0.7540	1.1853	nan	-0.7744	0.7041	nan	nan	0.0000	0.0000	0.0000	0.8697	nan	nan	nan	-2.4536	nan	0.3085	nan	nan	-0.1642
0.6642	-0.6296	8.3275	nan	nan	nan	nan	-0.2468	-0.6367	nan	1.8517	-0.8505	-0.2962	1.0000	-0.1547	nan	-0.7574	-0.5112	1.2945	0.0170	0.2083	0.9422	nan	0.3373	0.0013	nan	nan	0.0000	0.0000	0.0000	1.3344	nan	nan	nan	0.9439	nan	-0.6071	nan	nan	-0.8834
0.1000	0.2500	-6.3800	nan	nan	nan	nan	2.3000	-1.6158	nan	-2.4396	-2.2166	-1.6212	-0.1547	1.0000	nan	-0.4057	-0.5032	2.6667	0.7077	1.3603	1.9466	nan	0.9659	-0.6830	nan	nan	0.0000	0.0000	0.0000	1.1345	nan	nan	nan	0.7950	nan	-1.2087	nan	nan	-0.9052
nan	nan	nan	-1.8113	0.9386	1.1934	-0.8833	nan	nan	1.1058	nan	nan	nan	nan	nan	-1.0000	nan	nan	nan	nan	nan	nan	1.6214	nan	nan	-0.3537	1.1598	nan	nan	nan	nan	2.2389	-0.9022	0.3779	nan	-1.3822	nan	1.3351	-2.7999	nan
-0.6754	0.6535	-12.2026	nan	nan	nan	nan	0.9276	0.4202	nan	-2.0794	0.1338	-0.1678	-0.7574	-0.4057	nan	1.0000	0.2723	-0.4651	0.3382	0.4512	-1.0326	nan	0.3444	-0.4075	nan	nan	-0.0000	-0.0000	-0.0000	-0.9041	nan	nan	nan	-1.2406	nan	0.1882	nan	nan	0.6485
-0.4201	0.5456	-1.0616	nan	nan	nan	nan	0.6288	-0.1757	nan	-2.8649	0.2867	0.2103	-0.5112	-0.5032	nan	0.2723	1.0000	-0.4910	-0.0442	-0.0722	1.0133	nan	-0.3890	0.0262	nan	nan	0.0000	0.0000	0.0000	-0.9566	nan	nan	nan	1.0655	nan	0.4884	nan	nan	0.5944
0.9246	-1.1964	17.2967	nan	nan	nan	nan	-1.5635	0.1079	nan	3.6140	0.4987	-0.3389	1.2945	2.6667	nan	-0.4651	-0.4910	1.0000	0.3069	-0.3540	-1.7467	nan	0.1156	-0.1077	nan	nan	-0.0000	-0.0000	-0.0000	0.0511	nan	nan	nan	2.1133	nan	-0.7633	nan	nan	-0.0018
-0.1344	0.0273	-7.5828	nan	nan	nan	nan	0.4606	0.1772	nan	-0.5812	0.0442	-0.8158	0.0170	0.7077	nan	0.3382	-0.0442	0.3069	1.0000	0.9802	-2.1932	nan	0.7332	-0.9918	nan	nan	-0.0000	-0.0000	-0.0000	-0.5106	nan	nan	nan	0.3874	nan	-0.2863	nan	nan	0.3980
0.0379	-0.2165	-3.8256	nan	nan	nan	nan	-0.0841	0.2582	nan	0.6417	0.3792	-0.7540	0.2083	1.3603	nan	0.4512	-0.0722	-0.3540	0.9802	1.0000	-2.3383	nan	0.7397	-1.0023	nan	nan	-0.0000	-0.0000	-0.0000	-1.0888	nan	nan	nan	1.7440	nan	-0.2571	nan	nan	0.5213
-0.5275	0.2485	3.3714	nan	nan	nan	nan	-1.7635	0.7798	nan	9.5842	1.4228	1.1853	0.9422	1.9466	nan	-1.0326	1.0133	-1.7467	-2.1932	-2.3383	1.0000	nan	-1.3210	1.9489	nan	nan	0.0000	0.0000	0.0000	2.6470	nan	nan	nan	-6.8420	nan	1.9266	nan	nan	-1.3614
nan	nan	nan	1.5494	-0.4535	-1.1323	2.0546	nan	nan	-1.5524	nan	nan	nan	nan	nan	1.6214	nan	nan	nan	nan	nan	nan	-1.0000	nan	nan	1.2356	-0.4992	nan	nan	nan	nan	-2.4823	0.8432	-1.1215	nan	1.6586	nan	-0.9966	1.3285	nan
0.4062	-0.5277	1.6464	nan	nan	nan	nan	-0.4392	0.0772	nan	0.2596	-0.0587	-0.7744	0.3373	0.9659	nan	0.3444	-0.3890	0.1156	0.7332	0.7397	-1.3210	nan	1.0000	-0.6856	nan	nan	-0.0000	-0.0000	-0.0000	-1.0620	nan	nan	nan	3.0909	nan	-0.3460	nan	nan	0.1611
0.1056	0.0063	6.1260	nan	nan	nan	nan	-0.3258	-0.2234	nan	0.5426	-0.1207	0.7041	0.0013	-0.6830	nan	-0.4075	0.0262	-0.1077	-0.9918	-1.0023	1.9489	nan	-0.6856	1.0000	nan	nan	0.0000	0.0000	0.0000	0.8358	nan	nan	nan	-1.0323	nan	0.2654	nan	nan	-0.4717
nan	nan	nan	-0.0164	-1.2536	-0.1156	-2.6390	nan	nan	2.4993	nan	nan	nan	nan	nan	-0.3537	nan	nan	nan	nan	nan	nan	1.2356	nan	nan	-1.0000	-1.1136	nan	nan	nan	nan	-0.6482	1.0703	1.1159	nan	-0.4499	nan	-0.6312	-3.1040	nan
nan	nan	nan	1.6372	-1.7338	-1.0524	-0.5749	nan	nan	0.0199	nan	nan	nan	nan	nan	1.1598	nan	nan	nan	nan	nan	nan	-0.4992	nan	nan	-1.1136	-1.0000	nan	nan	nan	nan	-2.2741	1.7182	0.9362	nan	1.1060	nan	-1.6205	-0.0067	nan
0.0000	-0.0000	0.0000	nan	nan	nan	nan	-0.0000	0.0000	nan	0.0000	0.0000	0.0000	0.0000	0.0000	nan	-0.0000	0.0000	-0.0000	-0.0000	-0.0000	0.0000	nan	-0.0000	0.0000	nan	nan	1.0000	1.0000	1.0000	-0.0000	nan	nan	nan	0.0000	nan	0.0000	nan	nan	-0.0000
0.0000	-0.0000	0.0000	nan	nan	nan	nan	-0.0000	0.0000	nan	0.0000	0.0000	0.0000	0.0000	0.0000	nan	-0.0000	0.0000	-0.0000	-0.0000	-0.0000	0.0000	nan	-0.0000	0.0000	nan	nan	1.0000	1.0000	1.0000	-0.0000	nan	nan	nan	0.0000	nan	0.0000	nan	nan	-0.0000
0.0000	-0.0000	0.0000	nan	nan	nan	nan	-0.0000	0.0000	nan	0.0000	0.0000	0.0000	0.0000	0.0000	nan	-0.0000	0.0000	-0.0000	-0.0000	-0.0000	0.0000	nan	-0.0000	0.0000	nan	nan	1.0000	1.0000	1.0000	-0.0000	nan	nan	nan	0.0000	nan	0.0000	nan	nan	-0.0000
1.6816	-1.7014	36.8882	nan	nan	nan	nan	-2.7189	-0.4411	nan	4.9849	-0.6423	0.8697	1.3344	1.1345	nan	-0.9041	-0.9566	0.0511	-0.5106	-1.0888	2.6470	nan	-1.0620	0.8358	nan	nan	-0.0000	-0.0000	-0.0000	1.0000	nan	nan	nan	4.0087	nan	0.1538	nan	nan	-1.1328
nan	nan	nan	2.0863	-2.3412	-2.0229	-0.0682	nan	nan	-1.5671	nan	nan	nan	nan	nan	2.2389	nan	nan	nan	nan	nan	nan	-2.4823	nan	nan	-0.6482	-2.2741	nan	nan	nan	nan	-1.0000	1.4657	0.5064	nan	1.6078	nan	-2.6492	3.9986	nan
nan	nan	nan	-1.5857	1.3757	0.9066	0.6844	nan	nan	-0.0607	nan	nan	nan	nan	nan	-0.9022	nan	nan	nan	nan	nan	nan	0.8432	nan	nan	1.0703	1.7182	nan	nan	nan	nan	1.4657	-1.0000	-0.8606	nan	-0.6124	nan	1.4472	-0.9785	nan
nan	nan	nan	-0.0223	1.0489	0.0549	2.2812	nan	nan	-2.1184	nan	nan	nan	nan	nan	0.3779	nan	nan	nan	nan	nan	nan	-1.1215	nan	nan	1.1159	0.9362	nan	nan	nan	nan	0.5064	-0.8606	-1.0000	nan	0.4908	nan	0.5386	2.8130	nan
0.1416	-0.4411	-41.2548	nan	nan	nan	nan	0.0710	-0.1388	nan	7.3146	-0.0672	-2.4536	0.9439	0.7950	nan	-1.2406	1.0655	2.1133	0.3874	1.7440	-6.8420	nan	3.0909	-1.0323	nan	nan	0.0000	0.0000	0.0000	4.0087	nan	nan	nan	1.0000	nan	-1.3634	nan	nan	-1.5668
nan	nan	nan	-1.7439	0.7870	1.2219	-1.2405	nan	nan	1.5418	nan	nan	nan	nan	nan	-1.3822	nan	nan	nan	nan	nan	nan	1.6586	nan	nan	-0.4499	1.1060	nan	nan	nan	nan	1.6078	-0.6124	0.4908	nan	-1.0000	nan	1.1275	-2.8422	nan
-0.6291	0.7773	-0.5556	nan	nan	nan	nan	1.3048	-0.1505	nan	-3.2773	-0.2845	0.3085	-0.6071	-1.2087	nan	0.1882	0.4884	-0.7633	-0.2863	-0.2571	1.9266	nan	-0.3460	0.2654	nan	nan	0.0000	0.0000	0.0000	0.1538	nan	nan	nan	-1.3634	nan	1.0000	nan	nan	0.2723
nan	nan	nan	2.0050	-1.4779	-1.2230	0.3846	nan	nan	-0.4592	nan	nan	nan	nan	nan	1.3351	nan	nan	nan	nan	nan	nan	-0.9966	nan	nan	-0.6312	-1.6205	nan	nan	nan	nan	-2.6492	1.4472	0.5386	nan	1.1275	nan	-1.0000	1.1912	nan
nan	nan	nan	-2.4631	0.0561	1.7044	-4.2674	nan	nan	3.1879	nan	nan	nan	nan	nan	-2.7999	nan	nan	nan	nan	nan	nan	1.3285	nan	nan	-3.1040	-0.0067	nan	nan	nan	nan	3.9986	-0.9785	2.8130	nan	-2.8422	nan	1.1912	-1.0000	nan
-0.9369	0.9201	-15.7146	nan	nan	nan	nan	1.0162	0.8078	nan	-2.5523	-0.0490	-0.1642	-0.8834	-0.9052	nan	0.6485	0.5944	-0.0018	0.3980	0.5213	-1.3614	nan	0.1611	-0.4717	nan	nan	-0.0000	-0.0000	-0.0000	-1.1328	nan	nan	nan	-1.5668	nan	0.2723	nan	nan	1.0000
